,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
274,low,71,230,34,macd,19,77,4,6,0.25,2717,314,99,94,400,98,60,889,96,40,711,29,75,166,41,349,305,250,265,390,333,13,399,994,256,565,455,543,36,637,87,193,5,3,686,26,57,139,5,232,6,3,0.27,0.01,0.21,0.23,0.89,0.91,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,15.00929123,TRUE,FALSE
275,HL/2,128,229,37,macdh,53,80,5,3,0.09,1920,523,73,79,993,87,88,23,59,76,743,9,44,132,697,393,270,77,644,35,306,15,444,137,698,17,202,852,927,523,74,285,500,13,590,2,63,155,8,888,6,12,0.18,0.03,0.51,0.9,0.9,0.82,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,11.45174244,TRUE,FALSE
276,low,91,277,25,macdh,23,23,2,17,0.38,2081,232,70,49,643,31,22,922,57,5,383,26,100,370,856,840,288,276,675,491,293,17,126,457,247,850,400,171,906,312,31,136,105,14,167,20,84,90,20,636,23,13,0.31,0.16,0.870164616,1.395225323,0.530528632,1.244012671,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.118636362,TRUE,FALSE
277,HL/2,78,238,15,macd,61,89,3,17,0.11,906,992,70,73,232,28,6,616,82,36,867,82,7,166,578,330,354,335,904,740,214,38,739,143,395,732,732,707,421,941,45,160,309,15,84,38,79,34,1,374,10,22,0.36,0.25,0.5,0.59,0.8,0.86,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,18.58868419,TRUE,FALSE
278,HL/2,26,280,16,macdh,20,35,5,7,0.16,359,718,21,33,358,93,57,274,11,15,279,12,73,399,551,398,198,182,678,669,366,335,40,450,876,583,567,423,505,36,37,114,98,6,91,16,73,114,12,728,6,3,0.26,0.4,0.55,0.99,0.86,0.84,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21.86913723,TRUE,FALSE
279,HLC/3,114,136,15,macdh,30,95,5,17,0.13,1797,983,59,6,824,79,7,55,59,36,632,32,24,926,539,840,325,78,972,590,413,214,800,660,363,66,682,637,773,16,50,158,11,20,486,24,38,208,18,384,20,14,0.22,0.35,0.31,0.42,0.61,0.74,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,27.4130757,TRUE,FALSE
280,open,125,211,13,macdh,85,92,4,10,0.26,1161,696,64,39,576,2,9,520,14,48,362,64,18,152,374,458,207,156,565,431,466,332,779,622,92,469,203,187,508,352,29,279,266,10,104,30,50,73,3,17,2,4,0.23,0.4,0.49,0.58,0.88,0.97,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,31.01780323,TRUE,FALSE
281,HLCC/4,53,215,46,macd,20,83,5,9,0.08,2863,355,38,2,155,52,2,590,19,20,277,20,69,33,452,431,280,98,993,843,107,41,460,32,403,242,986,708,740,480,83,112,214,1,169,6,48,203,9,546,10,7,0.3,0.19,0.64,0.89,0.91,0.82,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,37.46698367,TRUE,FALSE
282,close,133,202,38,macds,92,37,5,3,0.26,757,223,3,23,567,63,24,516,44,90,179,13,81,894,935,563,364,232,802,453,394,49,180,569,93,339,640,224,2,987,93,310,401,19,511,12,27,19,14,735,20,17,0.23,0.05,0.75,0.81,0.94,0.82,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2.181806786,TRUE,FALSE
283,open,96,127,37,macd,68,96,2,20,0.12,2729,784,22,30,830,3,97,49,78,2,386,48,96,868,466,255,473,390,907,429,257,241,905,290,204,549,575,255,96,962,68,204,46,3,607,39,87,102,11,536,8,21,0.13,0.3,0.9,0.88,1.0,0.93,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,11.90765182,TRUE,FALSE
284,HLCC/4,12,100,31,macdh,9,27,6,8,0.23,1986,277,11,58,827,14,63,999,10,97,913,91,90,887,974,952,114,42,583,429,344,66,901,468,841,724,856,87,126,722,50,252,437,1,807,32,97,130,18,334,6,24,0.01,0.35,0.51,0.59,0.73,0.79,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,49.26898173,TRUE,FALSE
285,HLCC/4,132,269,42,macdh,34,45,5,9,0.01,2173,510,73,80,106,4,23,139,75,10,944,71,98,938,525,507,448,239,975,306,197,58,324,980,792,925,731,150,942,602,104,113,303,16,746,37,82,183,3,672,16,2,0.26,0.26,0.83,0.9,0.95,0.96,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,22.41741239,TRUE,FALSE
286,high,28,45,29,macds,32,86,3,20,0.16,1991,871,47,34,209,15,96,238,96,31,267,32,49,893,834,289,220,97,724,594,479,64,364,87,88,402,863,473,353,822,2,103,608,12,355,12,34,142,5,91,10,18,0.2,0.37,0.96,0.88,0.87,0.97,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6.714359648,TRUE,FALSE
287,open,33,132,13,macds,22,5,5,6,0.39,2202,665,11,60,165,97,50,639,57,70,46,30,69,496,632,323,307,80,913,533,474,83,467,121,774,26,823,804,719,58,70,302,129,7,385,4,90,195,17,600,14,5,0.23,0.02,0.94,0.81,0.95,0.97,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.441788702,TRUE,FALSE
288,low,134,153,47,macd,96,16,5,3,0.35,2288,277,16,80,264,44,38,816,86,5,533,31,15,112,700,471,415,93,946,823,334,154,742,198,364,478,643,116,516,759,48,186,544,5,849,12,85,95,6,402,14,3,0.25,0.32,0.9,0.99,0.82,0.92,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,11.72153812,TRUE,FALSE
289,HLC/3,84,151,31,macds,97,64,4,16,0.15,548,765,7,97,23,74,73,549,64,50,987,69,38,591,885,555,364,72,767,445,162,7,216,496,141,241,209,323,955,666,9,204,281,16,802,39,109,144,1,860,22,6,0.02,0.24,0.663728651,1.057079039,0.639260137,1.035608576,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,32.53961506,TRUE,FALSE
290,HL/2,59,282,46,macd,89,8,6,12,0.13,2124,648,74,93,619,33,66,129,49,85,511,64,97,869,919,324,248,145,540,749,277,22,438,634,657,494,856,102,606,46,12,141,28,8,236,2,48,77,10,692,21,7,0.03,0.16,0.72,0.9,0.88,0.93,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10.39613433,TRUE,FALSE
291,high,62,245,7,macds,4,16,6,14,0.1,1097,675,28,14,762,38,67,663,55,8,497,21,68,74,948,782,343,82,843,530,441,116,177,52,337,137,998,806,435,601,57,130,288,9,173,34,36,128,6,643,25,4,0.21,0.06,0.55,0.84,0.85,0.82,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9.809312353,TRUE,FALSE
292,HL/2,37,303,16,macd,73,100,2,18,0.05,1823,382,81,90,575,29,80,346,65,48,662,61,32,223,467,169,159,128,913,569,323,81,945,847,733,224,432,511,905,854,92,113,192,6,895,2,31,98,3,522,4,16,0.34,0.03,0.88,0.8,0.8,0.88,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15.71393335,TRUE,FALSE
293,high,4,189,8,macdh,62,80,5,12,0.17,1994,393,49,59,494,57,85,418,53,68,626,72,36,968,839,187,103,16,923,386,162,123,674,14,987,888,54,223,636,298,105,153,432,10,37,20,46,14,5,750,13,24,0.24,0.15,0.933323216,0.933323216,0.465212131,0.465212131,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,30.1995862,TRUE,FALSE
294,open,92,94,43,macdh,76,32,5,9,0.37,389,890,31,71,588,40,33,516,10,7,862,25,40,67,823,556,420,68,711,516,272,172,51,424,458,474,615,432,366,43,25,231,123,20,191,17,18,51,5,560,9,20,0.28,0.09,0.39,0.75,0.73,1.07,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,32.61308754,TRUE,FALSE
295,low,102,164,10,macdh,21,66,3,14,0.3,2915,967,97,55,859,87,14,535,52,60,604,9,16,410,908,554,283,175,506,489,477,366,178,2,802,722,360,568,807,641,91,259,306,18,951,29,46,84,5,892,7,11,0.16,0.02,0.88,0.9,0.98,0.97,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12.73143826,TRUE,FALSE
296,open,14,294,43,macd,68,37,2,10,0.05,1521,900,78,11,533,66,44,675,21,48,37,42,79,370,912,534,463,168,57,959,383,73,706,920,766,600,183,757,39,514,91,295,236,11,160,36,37,78,20,914,11,14,0.17,0.18,0.4,0.61,0.76,0.92,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,15.51665029,TRUE,FALSE
297,close,69,202,13,macd,53,49,6,7,0.37,2759,264,36,85,84,5,83,86,91,83,165,46,90,564,807,965,465,417,706,543,188,58,413,233,611,172,888,804,879,178,42,200,497,12,781,17,104,196,7,811,5,7,0.07,0.39,0.29,0.77,0.6,0.94,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,36.54803598,TRUE,FALSE
298,low,105,255,20,macds,96,35,5,2,0.35,2638,643,12,24,821,60,64,439,95,21,63,71,19,427,509,225,331,247,719,580,467,275,178,974,657,998,177,961,941,100,56,244,339,8,472,35,81,142,18,190,3,5,0.05,0.18,0.9,0.94,0.83,0.97,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,7.334096813,TRUE,FALSE
299,close,94,122,33,macds,37,26,4,16,0.12,1073,283,25,99,462,21,54,953,54,36,224,18,6,554,526,351,471,192,506,476,401,30,585,347,438,843,545,384,910,338,39,134,572,1,408,50,53,152,16,346,3,4,0.05,0.2,0.86,1.0,0.81,0.86,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.994987761,TRUE,FALSE
300,close,62,68,19,macdh,6,17,4,15,0.21,1121,546,89,98,15,2,9,214,55,27,480,69,45,904,873,533,469,329,894,785,232,202,87,790,924,140,347,775,349,386,107,187,23,13,396,48,82,60,20,642,17,3,0.33,0.32,0.93,0.98,0.82,0.94,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,40.6648255,TRUE,FALSE
301,high,110,305,47,macd,64,39,6,5,0.11,2279,622,68,66,179,12,80,415,58,85,152,7,35,442,469,966,437,80,801,710,261,38,253,656,105,797,522,685,563,652,71,199,582,19,92,13,53,124,7,176,2,12,0.37,0.07,0.37,0.71,0.75,1.02,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,27.72371493,TRUE,FALSE
302,high,77,85,48,macd,54,60,3,11,0.25,1440,556,37,99,914,4,56,895,9,20,917,61,66,892,712,238,174,8,614,784,338,238,358,696,194,2,783,934,915,820,4,26,141,19,804,11,45,179,15,914,9,14,0.29,0.16,0.47,0.84,0.83,0.81,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,8.053601792,TRUE,FALSE
303,open,32,103,20,macds,98,3,5,3,0.28,1662,728,100,10,740,23,30,690,42,74,76,45,75,970,897,765,179,122,782,593,277,96,976,678,300,957,245,724,33,572,21,104,346,11,83,30,101,44,9,757,24,22,0.4,0.04,0.85,0.82,0.83,0.86,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1.10965672,TRUE,FALSE
304,OHLC/4,76,89,29,macdh,83,2,5,13,0.17,2507,784,9,37,224,95,62,792,61,83,342,3,23,25,863,857,398,127,947,442,217,172,537,583,981,368,484,519,558,116,84,104,419,16,330,10,43,135,10,340,21,9,0.13,0.4,0.49,0.99,0.8,0.84,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1.100873776,TRUE,FALSE
305,close,111,230,23,macds,34,29,2,9,0.22,1948,984,36,54,133,70,15,929,6,94,264,70,94,514,833,430,329,117,650,332,308,157,165,284,182,639,400,744,943,383,36,287,166,9,227,50,67,93,7,74,3,13,0.3,0.14,0.45,0.81,0.59,1.03,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3.388158674,TRUE,FALSE
306,HLC/3,42,86,8,macdh,4,89,5,7,0.4,2717,593,70,90,537,98,67,713,94,79,848,4,50,512,579,101,99,27,682,467,445,218,494,198,788,838,608,587,291,365,4,5,489,15,961,37,80,82,4,945,2,11,0.1,0.03,0.88,0.81,0.93,0.94,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,20.7673393,TRUE,FALSE
307,HLCC/4,9,234,44,macdh,35,33,5,3,0.2,2709,904,11,9,917,76,92,369,42,41,657,41,97,955,962,412,315,65,944,769,295,133,656,714,140,671,510,246,145,594,42,119,588,10,166,21,94,132,13,929,24,20,0.23,0.33,0.3,0.66,0.57,0.95,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.31654246,TRUE,FALSE
308,high,24,172,39,macdh,64,43,5,4,0.11,575,691,34,41,731,67,39,448,17,82,870,25,6,417,541,113,83,64,683,552,368,367,177,995,883,821,901,197,217,667,107,168,437,9,141,12,25,63,1,236,3,21,0.27,0.27,0.39,0.67,0.84,1.04,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,30.65720433,TRUE,FALSE
309,OHLC/4,108,221,13,macd,38,86,4,14,0.2,2796,215,82,18,597,61,72,86,19,73,102,3,22,796,743,881,372,177,751,681,372,202,251,312,521,868,111,540,767,257,40,284,570,12,481,27,93,119,20,720,13,6,0.13,0.07,0.26,0.33,0.74,0.81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,9.611781873,TRUE,FALSE
310,OHLC/4,22,246,18,macdh,82,37,5,2,0.4,2450,242,14,78,313,69,88,104,12,77,478,75,21,559,239,184,434,311,680,471,454,313,898,603,115,379,493,108,607,450,5,132,595,14,236,14,75,139,17,551,13,11,0.37,0.02,0.42,0.79,0.67,0.97,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20.71392883,TRUE,FALSE
311,HLC/3,63,222,33,macd,84,4,2,9,0.05,2133,449,40,38,647,51,92,300,74,50,434,34,90,855,683,323,204,9,436,807,273,43,966,524,156,782,887,850,152,479,93,263,509,13,207,32,47,183,19,957,21,2,0.35,0.01,0.8,0.86,0.9,0.88,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,13.70491266,TRUE,FALSE
312,HLCC/4,16,191,41,macdh,18,13,5,17,0.33,767,230,52,10,81,64,83,584,21,86,474,27,32,198,914,634,426,380,831,669,285,169,720,750,866,282,48,877,482,37,40,131,13,1,202,27,74,149,8,712,20,21,0.02,0.24,0.23,0.46,0.47,0.78,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,31.6227766,TRUE,FALSE
313,OHLC/4,17,247,31,macd,77,2,5,11,0.21,2603,411,74,55,795,73,46,336,31,73,575,65,62,999,945,353,314,259,88,70,247,205,450,662,767,94,766,468,513,278,32,50,467,15,957,30,107,203,8,81,4,19,0.03,0.34,0.74,0.88,0.87,0.81,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15.7434904,TRUE,FALSE
314,HL/2,104,259,46,macds,55,89,5,6,0.38,1850,910,76,52,25,23,42,23,34,30,684,15,67,458,827,486,195,171,671,381,438,176,388,487,636,222,743,12,527,417,35,53,173,13,130,8,78,23,16,263,10,8,0.14,0.09,0.81,0.93,0.98,0.86,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,13.83208865,TRUE,FALSE
315,OHLC/4,92,147,22,macds,25,6,2,7,0.3,2207,266,60,69,171,34,66,714,42,85,671,68,44,393,236,122,438,137,977,436,302,222,323,589,328,851,275,558,177,242,82,248,490,18,539,29,60,39,13,133,12,9,0.22,0.01,0.83,0.94,0.92,0.93,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,6.578550625,TRUE,FALSE
316,low,12,262,45,macds,77,10,5,2,0.14,2473,468,78,23,736,51,73,39,26,12,123,20,20,340,883,824,439,396,753,662,428,190,473,475,124,8,102,153,528,807,97,268,280,10,640,42,65,161,18,258,18,4,0.38,0.03,0.81,0.87,0.91,0.87,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.128634273,TRUE,FALSE
317,open,104,186,4,macds,37,72,3,13,0.4,762,308,84,42,195,55,89,443,28,54,919,40,59,236,688,414,136,90,390,817,273,225,354,462,77,434,34,915,663,751,71,276,151,20,915,7,24,137,14,89,10,20,0.18,0.19,0.31,0.63,0.62,0.91,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,14.19597516,TRUE,FALSE
318,HLCC/4,143,276,25,macds,60,52,6,7,0.05,2482,830,94,17,328,91,81,737,78,51,814,74,71,860,727,649,390,198,383,804,405,345,365,232,207,123,142,494,936,170,19,212,32,17,321,28,76,138,14,992,8,14,0.26,0.05,0.83,0.92,0.89,0.89,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,11.11063919,TRUE,FALSE
319,HLCC/4,47,59,29,macdh,98,57,6,10,0.36,2600,996,46,66,692,46,96,858,52,90,493,17,57,321,875,717,436,260,881,697,422,327,665,112,692,374,411,102,68,793,33,62,488,11,32,41,101,51,17,446,22,13,0.11,0.11,0.96,0.88,0.86,0.99,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.95153409,TRUE,FALSE
320,high,92,145,38,macdh,27,19,5,19,0.31,824,720,43,9,853,6,53,514,13,37,389,23,38,467,942,675,419,14,551,871,419,126,616,829,689,587,200,164,59,423,13,22,113,7,573,4,51,74,17,381,9,24,0.3,0.24,0.49,0.56,0.74,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,48.98072985,TRUE,FALSE
321,close,21,124,31,macd,78,27,4,2,0.29,1185,356,52,55,849,64,2,926,11,58,37,38,74,820,704,602,456,416,276,760,493,294,634,466,584,814,652,28,609,880,42,228,327,8,582,3,94,198,17,9,16,2,0.38,0.2,0.56,0.59,0.83,0.84,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,25.2464001,TRUE,FALSE
322,HLC/3,63,135,19,macdh,50,5,6,11,0.29,675,510,73,3,332,7,2,854,89,82,640,19,48,221,845,185,84,63,770,668,332,35,646,423,206,6,30,146,436,456,85,144,492,2,642,39,45,22,8,336,14,24,0.33,0.09,0.52,0.68,0.7,0.87,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,47.99638866,TRUE,FALSE
323,high,40,137,44,macd,40,30,6,12,0.22,2621,440,76,21,739,57,8,755,83,88,437,96,58,957,343,303,452,217,893,838,132,79,383,386,665,533,289,324,561,775,18,243,371,12,392,28,47,108,16,11,14,4,0.13,0.26,0.27,0.46,0.39,0.62,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,32.72681838,TRUE,FALSE
324,close,89,202,27,macdh,31,78,5,5,0.24,1581,848,93,6,803,64,49,315,42,61,765,32,99,308,707,651,256,171,598,289,471,83,215,315,166,932,214,424,261,248,16,45,243,12,32,31,61,63,19,589,12,18,0.25,0.01,0.41,0.68,0.76,1.01,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,29.88161395,TRUE,FALSE
325,high,49,187,36,macdh,68,8,4,10,0.09,1730,907,62,86,198,59,65,880,32,41,21,61,14,710,673,797,475,464,878,659,362,185,427,816,543,16,495,542,797,805,86,267,429,10,312,38,83,169,2,271,8,4,0.16,0.06,0.82,0.87,0.87,0.88,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,12.68982342,TRUE,FALSE
326,high,62,81,24,macds,45,68,3,20,0.33,1117,373,19,43,416,2,27,204,42,30,502,94,78,609,944,898,466,24,992,598,206,29,182,152,592,988,454,118,65,232,85,152,82,17,310,37,61,25,8,101,4,25,0.4,0.34,0.9,0.87,0.98,0.93,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.789613152,TRUE,FALSE
327,high,65,71,40,macds,88,55,2,19,0.31,2713,231,46,21,797,82,66,731,5,49,820,31,67,515,945,348,425,35,449,196,164,66,978,803,304,99,141,258,471,136,70,157,510,12,940,33,52,64,16,336,3,17,0.08,0.27,0.91,0.82,0.89,0.94,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2.564694293,TRUE,FALSE
