,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,n_clusters_best_low,n_clusters_best_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
236,HLC/3,510,1258,48,macd,184,151,6,9,0.55,1574,911,30,94,121,78,197,518,63,122,47,176,195,385,575,488,459,22,153,97,297,20,924,179,189,837,198,492,961,588,416,1384,2276,3,627,34,50,57,26,635,41,24,0.85,0.16,43,12,0.92,0.97,0.81,0.93,False,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,-1,True,False
237,HLCC/4,4,770,16,macds,31,48,6,8,0.47,2816,900,100,63,973,2,92,112,62,244,826,234,228,328,654,399,293,242,206,188,196,92,628,547,104,943,736,303,727,103,148,878,1307,20,807,2,71,67,38,597,12,46,0.78,0.11,45,4,0.87,0.87,0.92,0.8,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,-1,True,False
238,high,37,1055,32,macd,165,134,6,31,0.76,689,705,8,206,762,66,158,914,141,185,775,211,87,942,482,329,148,8,684,483,490,193,680,856,408,168,440,823,547,697,213,243,740,3,538,32,109,176,46,776,5,39,0.85,0.25,4,3,0.84,0.91,0.94,0.94,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,-1,True,False
239,close,362,1069,35,macd,245,112,6,26,0.67,2214,235,180,81,593,16,115,467,69,86,576,214,112,542,927,835,411,69,143,864,223,61,433,878,512,365,117,320,595,215,269,1231,339,7,847,119,211,86,18,215,24,17,0.36,0.23,48,35,0.92,0.98,0.87,0.81,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,True,-1,True,False
240,OHLC/4,546,1040,43,macds,53,222,6,13,0.17,2473,510,106,241,813,219,104,233,30,170,935,39,119,282,902,712,489,91,331,267,190,119,502,333,949,674,916,953,110,377,497,794,740,49,314,89,1190,76,17,115,12,41,0.35,0.68,18,2,0.9,0.97,0.9,0.94,False,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,-1,True,False
241,open,492,518,45,macdh,171,131,6,4,0.5,2952,170,242,17,56,216,222,899,231,71,356,96,68,80,318,231,179,128,97,981,454,33,369,989,705,817,48,940,821,907,184,1001,2431,12,748,29,102,63,2,328,47,28,0.75,0.28,15,35,0.93,0.98,0.96,0.81,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,-1,True,False
242,low,430,1094,45,macdh,204,210,6,42,0.81,537,267,138,228,408,67,154,955,64,156,484,117,131,528,961,669,301,149,386,105,161,159,137,914,956,665,216,390,619,105,134,1349,1462,23,697,14,62,29,31,871,13,3,0.67,0.27,23,20,0.91,0.96,0.92,0.9,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,-1,True,False
243,HL/2,49,1100,22,macdh,226,197,6,32,0.15,971,280,121,226,984,145,148,25,249,159,54,174,154,466,787,380,286,77,76,64,116,46,535,266,837,919,109,954,160,534,438,1145,33,16,298,262,363,7,15,495,30,43,0.36,0.78,24,19,0.95,0.88,0.99,0.94,False,False,False,True,True,False,False,True,False,True,True,True,True,False,False,True,True,-1,True,False
244,OHLC/4,85,1206,20,macds,80,231,6,3,0.16,1490,759,114,95,545,101,112,688,9,95,35,187,78,275,540,159,406,244,214,463,272,212,82,337,294,801,340,588,414,643,38,417,587,23,707,50,103,78,32,792,41,49,0.16,0.58,15,38,0.89,0.93,0.99,0.94,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,-1,True,False
245,high,70,1061,9,macdh,100,220,6,29,0.41,682,406,211,86,97,184,239,851,205,83,268,43,217,513,445,274,345,287,71,468,281,102,511,707,562,603,34,63,983,402,31,505,588,16,944,173,243,204,32,51,28,40,0.37,0.14,14,41,0.97,0.87,0.82,0.92,True,False,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,-1,True,False
246,open,782,1106,31,macds,180,102,6,34,0.02,2645,832,191,159,281,93,140,958,128,129,164,147,102,559,995,528,496,47,866,545,287,216,668,17,536,493,771,678,385,801,280,413,452,5,17,18,104,136,17,328,26,44,0.95,0.95,16,50,0.83,0.96,0.84,0.99,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,-1,True,False
247,HL/2,628,794,18,macd,158,63,6,45,0.58,1677,341,81,245,71,40,131,51,211,42,674,73,146,332,998,364,127,111,614,533,310,298,495,947,894,437,560,685,597,433,452,1077,1567,29,542,45,67,159,14,998,6,26,0.49,0.5,45,6,0.95,0.92,0.83,0.86,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,False,-1,True,False
248,HL/2,571,1377,20,macd,43,200,6,34,0.94,1676,671,94,158,921,174,70,893,230,93,947,229,96,934,882,799,445,408,80,225,67,38,440,799,306,387,798,778,821,718,112,890,2114,3,977,33,58,114,13,226,28,15,0.06,0.62,36,16,0.99,0.87,0.83,0.99,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,-1,True,False
249,HL/2,88,184,41,macds,108,194,6,44,0.29,1659,69,20,12,318,62,241,324,124,127,881,55,105,21,931,542,308,150,898,861,352,112,438,660,630,744,233,757,572,989,269,968,2055,6,681,9,85,207,32,988,16,2,0.73,0.86,45,12,0.86,0.83,0.8,0.82,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,-1,True,False
250,HLCC/4,92,236,49,macds,18,181,6,25,0.59,2189,430,165,14,70,26,25,175,161,116,507,83,176,867,587,369,312,103,164,43,284,216,733,534,373,74,779,307,977,524,392,770,492,21,87,4,104,87,32,752,41,43,0.03,0.95,25,7,0.89,0.99,0.87,0.84,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,-1,True,False
251,HL/2,23,547,46,macds,181,134,3,41,0.06,2927,699,244,28,163,117,230,491,22,209,431,190,140,164,447,386,321,221,744,670,206,30,194,165,412,377,771,116,838,545,81,1400,863,23,14,30,105,66,48,466,35,6,0.81,0.63,15,12,0.0,0.0,0.0,0.0,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,False,-1,True,False
252,high,442,918,48,macdh,171,79,6,35,0.56,2840,600,58,2,673,161,239,819,170,228,324,206,219,432,883,841,119,86,909,599,218,78,800,741,859,938,614,885,356,928,460,666,1846,15,851,6,933,18,27,644,20,13,0.03,0.32,8,5,0.9,0.98,0.9,0.99,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,-1,True,False
253,OHLC/4,309,772,6,macdh,198,172,6,21,0.78,2651,362,38,117,899,40,204,132,222,223,493,70,223,591,934,867,461,94,194,191,97,25,683,989,600,898,949,189,656,900,168,500,1896,41,411,21,64,139,1,934,37,4,0.75,0.45,14,26,0.83,0.82,0.87,0.84,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True,-1,True,False
254,high,570,791,22,macdh,115,233,6,13,0.84,2752,248,55,13,939,217,111,264,235,228,214,211,81,930,827,567,490,253,127,247,157,41,453,520,69,368,478,760,574,538,189,311,752,40,279,425,1191,154,27,328,1,44,0.9,0.19,38,1,0.83,0.84,0.9,0.95,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,True,True,-1,True,False
255,high,460,1066,34,macdh,10,163,6,41,0.85,650,336,3,196,232,201,40,879,224,224,623,215,225,130,358,734,185,137,662,456,359,14,880,472,832,780,36,278,270,183,74,877,1160,37,388,7,28,110,41,193,46,6,0.18,0.07,23,22,0.83,0.8,0.81,0.92,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,-1,True,False
256,open,434,1135,22,macds,32,49,6,44,0.69,1466,820,31,71,580,233,142,731,73,160,627,145,75,22,531,405,182,156,866,180,153,87,159,51,993,812,639,825,400,831,20,820,997,40,314,37,58,199,40,11,33,1,0.29,0.48,11,14,0.87,0.82,0.97,0.85,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,-1,True,False
257,OHLC/4,113,564,10,macd,237,71,6,36,0.32,605,559,71,242,555,40,151,607,244,244,87,118,200,885,881,421,189,77,238,535,162,159,917,470,207,260,335,205,591,274,170,513,213,38,867,11,818,188,29,865,14,20,0.72,0.26,5,43,0.88,0.83,0.87,0.87,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,-1,True,False
258,HL/2,501,1397,16,macd,116,37,6,37,0.84,196,366,73,78,241,137,20,954,243,4,103,5,101,699,307,168,294,69,906,635,460,418,731,886,624,348,570,58,925,483,97,342,1512,37,470,21,29,133,44,539,25,40,0.83,0.44,50,31,0.96,0.85,0.93,0.96,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,-1,True,False
259,OHLC/4,89,171,10,macds,186,221,6,39,0.31,905,637,95,168,648,171,127,897,79,143,476,25,222,555,939,781,487,260,231,222,98,80,479,837,498,168,969,205,616,211,264,362,1718,36,392,5,1022,151,3,459,37,27,0.58,0.39,24,37,0.81,0.99,0.8,0.86,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,-1,True,False
260,open,472,921,40,macdh,44,105,6,6,0.53,1336,344,198,236,728,25,178,862,200,73,869,238,24,351,155,914,423,281,166,574,271,15,608,524,460,162,4,872,942,613,189,602,1804,15,319,21,79,195,4,918,16,18,0.23,0.98,24,38,0.87,0.92,0.99,0.85,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,-1,True,False
261,high,356,1275,43,macds,101,226,6,40,0.39,1093,210,149,187,565,238,223,221,154,147,269,47,18,896,794,761,162,12,749,254,383,324,65,878,548,779,250,363,81,659,202,819,1251,45,820,29,50,50,2,463,40,19,0.73,0.88,17,21,0.94,0.97,0.94,0.82,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,-1,True,False
262,open,18,192,48,macds,193,193,6,48,0.01,1535,193,247,12,276,54,100,148,116,27,660,62,72,574,625,504,482,40,242,650,462,207,759,356,907,130,243,417,798,402,347,1017,2107,33,592,6,86,56,36,207,20,48,0.49,0.93,34,32,0.91,0.89,0.92,0.85,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,-1,True,False
263,close,74,240,37,macds,242,239,6,21,0.71,2848,720,134,226,625,153,170,237,204,22,28,79,187,583,856,399,265,132,179,110,69,51,538,358,878,772,492,34,589,534,373,1061,2458,41,527,201,812,187,17,456,25,15,0.54,0.19,47,15,0.88,0.83,0.93,0.88,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,-1,True,False
264,low,313,547,50,macdh,223,108,6,31,0.6,1773,33,192,124,450,11,98,463,46,79,109,24,123,561,353,231,334,112,512,141,90,61,819,394,602,492,936,309,470,431,360,1362,1644,43,72,50,65,150,10,984,35,8,0.41,0.42,10,46,0.93,0.96,0.97,0.89,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,-1,True,False
265,HL/2,516,1325,35,macds,126,207,6,44,0.02,1216,89,142,75,37,90,120,181,248,93,525,50,100,802,833,557,482,250,200,354,320,133,123,702,138,401,628,766,713,891,259,422,685,16,987,117,571,56,28,648,48,5,0.26,0.01,37,14,0.89,0.93,0.94,0.98,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,-1,True,False
266,close,299,1465,44,macds,93,5,6,2,0.83,33,839,182,40,590,209,73,369,2,163,692,152,227,50,713,503,371,296,223,716,189,48,108,640,809,836,422,558,486,334,256,565,916,48,403,19,72,69,46,237,2,13,0.11,0.46,10,3,0.9,0.85,0.88,0.88,True,False,False,True,False,False,False,False,True,False,True,True,True,True,False,True,True,-1,True,False
267,HL/2,657,1499,33,macds,38,153,6,18,0.87,1349,189,27,26,263,145,10,788,189,77,523,43,52,587,668,299,263,262,57,744,301,224,448,475,397,947,685,321,282,631,136,425,392,22,635,14,50,22,18,73,50,48,0.4,0.52,15,16,0.87,0.94,0.8,0.85,False,False,True,True,False,True,True,False,True,False,False,True,False,True,False,False,False,-1,True,False
268,HLC/3,534,991,45,macds,192,211,6,11,0.7,2461,528,122,127,357,203,210,964,230,108,739,8,232,527,846,474,296,197,194,629,227,158,482,32,861,397,387,793,343,328,86,261,1655,16,505,32,41,73,4,433,13,11,0.32,0.36,44,45,0.91,0.83,0.93,0.85,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,True,-1,True,False
269,OHLC/4,131,554,4,macds,145,244,6,31,0.92,2884,697,191,150,855,156,88,813,213,182,250,99,241,383,697,723,434,286,179,631,497,195,420,355,587,110,991,510,912,710,365,750,1707,35,730,25,105,203,33,379,48,17,0.78,0.75,17,8,0.95,0.88,0.92,0.9,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,-1,True,False
270,open,629,733,39,macdh,27,178,6,1,0.21,2445,355,120,149,632,63,77,514,110,71,820,88,180,242,923,235,433,84,883,458,141,72,499,192,385,619,557,127,489,180,402,486,1555,6,598,24,28,68,17,991,5,31,0.41,0.02,50,27,0.91,0.81,0.88,0.83,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,-1,True,False
271,open,210,1273,18,macdh,115,186,6,31,0.81,812,249,220,198,362,20,178,260,170,83,37,37,248,332,759,742,247,202,715,589,358,121,103,152,60,463,801,788,584,868,91,669,473,40,691,18,106,182,36,573,7,3,0.55,0.19,40,31,0.82,0.89,0.92,0.91,True,False,True,True,False,True,True,False,False,True,True,False,True,False,True,True,False,-1,True,False
272,HLCC/4,85,717,25,macds,3,14,6,15,0.69,2224,666,28,83,404,134,55,26,108,91,578,63,5,256,460,366,302,294,315,99,451,143,185,247,913,466,204,469,254,211,412,1367,1184,43,194,32,38,162,28,984,34,33,0.23,0.16,20,21,0.88,0.95,0.91,0.86,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,-1,True,False
273,high,507,806,19,macdh,49,143,6,44,0.67,1000,967,192,110,382,224,166,850,236,148,378,165,33,901,424,346,178,101,659,589,345,85,498,55,951,625,408,794,70,35,180,1178,450,21,597,26,101,151,28,245,25,31,0.4,0.45,11,31,0.97,0.96,0.84,0.8,True,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,-1,True,False
274,open,603,1220,28,macds,3,113,6,1,0.91,133,635,170,56,197,230,185,739,79,248,194,7,25,325,632,811,391,350,815,263,124,37,206,470,136,61,878,710,450,71,338,1108,2327,7,350,13,64,160,20,727,22,14,0.86,0.43,43,7,0.8,0.98,0.83,0.95,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,-1,True,False
275,open,725,1276,32,macdh,139,234,6,2,0.34,189,230,66,120,286,33,80,356,145,65,545,49,153,73,999,319,275,240,908,621,443,430,247,702,548,519,169,536,566,30,208,1028,348,39,569,39,93,29,38,694,17,12,0.05,0.79,37,5,0.95,0.97,0.88,0.92,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,-1,True,False
276,open,149,862,44,macdh,18,219,6,39,0.61,979,606,87,78,403,242,67,41,75,89,347,15,232,64,953,585,389,203,241,493,314,208,274,456,934,264,223,654,859,120,163,872,2374,35,815,50,54,106,21,842,37,4,0.15,0.65,42,2,0.8,0.84,0.88,0.93,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,-1,True,False
277,open,17,993,26,macds,181,72,6,30,0.47,2702,258,216,67,138,223,124,952,145,191,785,117,90,127,590,234,183,97,196,147,291,71,443,883,283,666,251,345,295,452,477,1066,2144,11,612,15,101,179,2,868,41,46,0.35,0.56,13,49,0.94,0.88,0.89,0.82,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,-1,True,False
278,open,297,1047,21,macds,131,15,6,15,0.63,185,344,35,18,138,245,225,737,243,157,782,151,216,643,654,526,305,204,949,239,215,157,964,216,900,54,36,976,997,533,307,541,639,26,504,33,100,107,26,302,40,8,0.11,0.5,34,18,0.86,0.93,0.98,0.87,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,-1,True,False
279,HLC/3,458,873,8,macdh,209,232,6,32,0.69,1051,948,216,240,847,230,52,195,149,43,611,243,152,708,250,210,172,171,97,561,128,30,514,475,529,154,77,548,851,763,406,432,578,9,898,2,61,27,40,767,50,3,0.98,0.76,36,8,0.95,0.91,0.97,0.89,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,-1,True,False
280,HLC/3,149,1092,41,macdh,244,164,6,4,0.33,1519,178,244,206,437,199,5,725,133,5,911,131,105,55,965,527,388,117,119,481,432,342,671,7,859,262,113,733,535,968,272,1339,1711,34,883,498,914,103,18,390,42,13,0.67,0.15,25,28,0.94,0.8,0.87,0.83,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,-1,True,False
281,low,279,414,38,macd,35,29,6,8,0.09,558,629,45,225,320,50,5,276,221,207,47,171,223,339,624,768,247,44,249,479,409,246,704,957,243,924,514,999,368,852,205,783,911,33,419,45,101,117,39,643,31,16,0.23,0.95,36,47,0.83,0.97,0.89,0.8,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,-1,True,False
